customer_id,item,amount_usd,date_purchase,rating,payment_method,date_purchase,year,month,day,weekday
4028,tank top,41.0,05-04-2023,3.0,credit card,2023-04-05,2023,4,5,Wednesday
3960,loafers,126.0,07-03-2023,3.4,credit card,2023-03-07,2023,3,7,Tuesday
4066,hat,,20-01-2023,4.7,credit card,2023-01-20,2023,1,20,Friday
4020,backpack,173.0,24-08-2023,2.8,cash,2023-08-24,2023,8,24,Thursday
4020,poncho,15.0,14-03-2023,1.0,credit card,2023-03-14,2023,3,14,Tuesday
4040,pajamas,,11-04-2023,3.0,credit card,2023-04-11,2023,4,11,Tuesday
4068,jumpsuit,42.0,12-11-2022,4.5,cash,2022-11-12,2022,11,12,Saturday
4105,tank top,62.0,28-07-2023,4.4,credit card,2023-07-28,2023,7,28,Friday
4013,wallet,,20-04-2023,3.0,credit card,2023-04-20,2023,4,20,Thursday
4108,wallet,63.0,27-12-2022,2.0,credit card,2022-12-27,2022,12,27,Tuesday
3995,hoodie,69.0,13-07-2023,1.5,credit card,2023-07-13,2023,7,13,Thursday
4103,jumpsuit,47.0,22-12-2022,3.6,credit card,2022-12-22,2022,12,22,Thursday
3958,overalls,162.0,29-12-2022,1.1,cash,2022-12-29,2022,12,29,Thursday
4063,backpack,,03-01-2023,3.9,credit card,2023-01-03,2023,1,3,Tuesday
3968,pajamas,47.0,30-03-2023,2.6,credit card,2023-03-30,2023,3,30,Thursday
3967,sneakers,148.0,06-10-2022,4.1,credit card,2022-10-06,2022,10,6,Thursday
4077,handbag,54.0,25-11-2022,3.9,credit card,2022-11-25,2022,11,25,Friday
4086,backpack,,02-07-2023,3.6,cash,2023-07-02,2023,7,2,Sunday
3965,bowtie,43.0,03-01-2023,1.5,credit card,2023-01-03,2023,1,3,Tuesday
4065,swimsuit,,31-03-2023,2.0,cash,2023-03-31,2023,3,31,Friday
4092,t-shirt,70.0,06-09-2023,4.0,credit card,2023-09-06,2023,9,6,Wednesday
4057,shorts,14.0,23-08-2023,1.7,cash,2023-08-23,2023,8,23,Wednesday
4079,shorts,,27-04-2023,2.4,credit card,2023-04-27,2023,4,27,Thursday
3982,hoodie,,27-12-2022,4.2,cash,2022-12-27,2022,12,27,Tuesday
4072,shorts,144.0,04-03-2023,1.4,credit card,2023-03-04,2023,3,4,Saturday
4083,kimono,,18-05-2023,1.3,credit card,2023-05-18,2023,5,18,Thursday
4018,backpack,,29-12-2022,3.0,cash,2022-12-29,2022,12,29,Thursday
3978,wallet,102.0,11-07-2023,2.0,credit card,2023-07-11,2023,7,11,Tuesday
4099,trench coat,37.0,30-04-2023,2.8,cash,2023-04-30,2023,4,30,Sunday
3960,gloves,66.0,06-01-2023,3.8,cash,2023-01-06,2023,1,6,Friday
4061,jeans,21.0,30-07-2023,3.4,credit card,2023-07-30,2023,7,30,Sunday
4012,slippers,178.0,07-02-2023,1.6,cash,2023-02-07,2023,2,7,Tuesday
3990,sunglasses,127.0,02-01-2023,1.9,cash,2023-01-02,2023,1,2,Monday
4048,sunglasses,17.0,28-08-2023,2.5,cash,2023-08-28,2023,8,28,Monday
4032,onesie,,08-10-2022,4.8,credit card,2022-10-08,2022,10,8,Saturday
4018,sneakers,112.0,17-11-2022,3.5,credit card,2022-11-17,2022,11,17,Thursday
4122,tank top,37.0,27-12-2022,2.8,cash,2022-12-27,2022,12,27,Tuesday
3980,poncho,123.0,24-12-2022,4.0,credit card,2022-12-24,2022,12,24,Saturday
3961,skirt,,04-02-2023,1.6,credit card,2023-02-04,2023,2,4,Saturday
4079,slippers,,19-02-2023,2.5,cash,2023-02-19,2023,2,19,Sunday
4035,hat,26.0,15-11-2022,1.1,credit card,2022-11-15,2022,11,15,Tuesday
3998,pajamas,,26-02-2023,2.2,cash,2023-02-26,2023,2,26,Sunday
4074,onesie,159.0,20-07-2023,2.0,credit card,2023-07-20,2023,7,20,Thursday
4103,backpack,93.0,22-07-2023,4.0,credit card,2023-07-22,2023,7,22,Saturday
4106,tank top,162.0,30-12-2022,2.6,cash,2022-12-30,2022,12,30,Friday
3963,belt,126.0,02-08-2023,1.7,credit card,2023-08-02,2023,8,2,Wednesday
4073,blazer,120.0,07-10-2022,1.6,cash,2022-10-07,2022,10,7,Friday
4075,sunglasses,,08-10-2022,2.3,credit card,2022-10-08,2022,10,8,Saturday
3992,blouse,177.0,08-08-2023,4.5,cash,2023-08-08,2023,8,8,Tuesday
4060,skirt,151.0,26-09-2023,1.7,cash,2023-09-26,2023,9,26,Tuesday
4004,leggings,65.0,02-09-2023,1.7,cash,2023-09-02,2023,9,2,Saturday
4051,jacket,68.0,03-05-2023,1.1,credit card,2023-05-03,2023,5,3,Wednesday
4117,romper,126.0,21-04-2023,2.4,credit card,2023-04-21,2023,4,21,Friday
4075,polo shirt,196.0,28-12-2022,1.9,credit card,2022-12-28,2022,12,28,Wednesday
4119,hat,,22-09-2023,4.1,credit card,2023-09-22,2023,9,22,Friday
3957,vest,180.0,17-05-2023,3.6,cash,2023-05-17,2023,5,17,Wednesday
4117,tank top,49.0,22-10-2022,2.8,credit card,2022-10-22,2022,10,22,Saturday
3975,jeans,131.0,09-12-2022,4.6,credit card,2022-12-09,2022,12,9,Friday
4055,vest,,29-04-2023,4.4,credit card,2023-04-29,2023,4,29,Saturday
4042,sun hat,33.0,24-04-2023,3.1,credit card,2023-04-24,2023,4,24,Monday
4092,polo shirt,200.0,02-10-2022,1.8,credit card,2022-10-02,2022,10,2,Sunday
3965,flannel shirt,43.0,13-02-2023,2.6,cash,2023-02-13,2023,2,13,Monday
4032,kimono,160.0,26-03-2023,3.0,credit card,2023-03-26,2023,3,26,Sunday
4066,jacket,153.0,28-10-2022,1.3,credit card,2022-10-28,2022,10,28,Friday
4026,flannel shirt,41.0,26-07-2023,3.1,credit card,2023-07-26,2023,7,26,Wednesday
4113,slippers,180.0,04-04-2023,4.5,credit card,2023-04-04,2023,4,4,Tuesday
4095,polo shirt,118.0,10-05-2023,1.2,credit card,2023-05-10,2023,5,10,Wednesday
4104,romper,194.0,09-01-2023,2.0,cash,2023-01-09,2023,1,9,Monday
4010,backpack,,04-01-2023,4.0,credit card,2023-01-04,2023,1,4,Wednesday
3977,shorts,89.0,05-11-2022,3.6,cash,2022-11-05,2022,11,5,Saturday
4115,tunic,157.0,03-06-2023,3.8,cash,2023-06-03,2023,6,3,Saturday
4042,tunic,49.0,24-02-2023,1.2,cash,2023-02-24,2023,2,24,Friday
3971,scarf,67.0,29-08-2023,3.2,cash,2023-08-29,2023,8,29,Tuesday
4088,wallet,99.0,22-10-2022,3.0,credit card,2022-10-22,2022,10,22,Saturday
4050,shorts,104.0,11-10-2022,4.3,credit card,2022-10-11,2022,10,11,Tuesday
3970,hat,,28-01-2023,3.0,credit card,2023-01-28,2023,1,28,Saturday
3985,loafers,67.0,12-08-2023,3.1,credit card,2023-08-12,2023,8,12,Saturday
4055,tank top,153.0,09-11-2022,3.0,cash,2022-11-09,2022,11,9,Wednesday
4050,hat,169.0,27-10-2022,3.3,cash,2022-10-27,2022,10,27,Thursday
4076,t-shirt,174.0,14-11-2022,2.9,credit card,2022-11-14,2022,11,14,Monday
4115,sun hat,165.0,23-07-2023,4.1,credit card,2023-07-23,2023,7,23,Sunday
3967,bowtie,187.0,22-01-2023,3.5,credit card,2023-01-22,2023,1,22,Sunday
4050,leggings,56.0,04-02-2023,1.5,credit card,2023-02-04,2023,2,4,Saturday
4050,shorts,89.0,09-04-2023,3.0,credit card,2023-04-09,2023,4,9,Sunday
4001,dress,99.0,12-01-2023,3.2,credit card,2023-01-12,2023,1,12,Thursday
4122,blouse,,04-07-2023,2.9,credit card,2023-07-04,2023,7,4,Tuesday
4100,sunglasses,154.0,15-08-2023,3.3,credit card,2023-08-15,2023,8,15,Tuesday
3974,scarf,27.0,31-12-2022,1.4,cash,2022-12-31,2022,12,31,Saturday
4100,backpack,,09-12-2022,4.1,credit card,2022-12-09,2022,12,9,Friday
4009,coat,17.0,23-12-2022,4.2,credit card,2022-12-23,2022,12,23,Friday
3992,hoodie,,03-03-2023,2.8,credit card,2023-03-03,2023,3,3,Friday
4042,sun hat,106.0,27-05-2023,3.0,credit card,2023-05-27,2023,5,27,Saturday
4018,sandals,97.0,18-11-2022,3.4,cash,2022-11-18,2022,11,18,Friday
4095,tunic,,15-11-2022,1.7,cash,2022-11-15,2022,11,15,Tuesday
3986,dress,93.0,01-08-2023,3.1,cash,2023-08-01,2023,8,1,Tuesday
4079,hoodie,155.0,23-01-2023,2.2,credit card,2023-01-23,2023,1,23,Monday
4105,shorts,23.0,15-04-2023,2.0,credit card,2023-04-15,2023,4,15,Saturday
4010,trench coat,,04-10-2022,3.2,credit card,2022-10-04,2022,10,4,Tuesday
4014,blazer,22.0,22-09-2023,2.8,cash,2023-09-22,2023,9,22,Friday
4039,swimsuit,79.0,25-10-2022,4.8,credit card,2022-10-25,2022,10,25,Tuesday
4047,polo shirt,118.0,04-05-2023,2.3,credit card,2023-05-04,2023,5,4,Thursday
4025,coat,123.0,12-10-2022,2.9,credit card,2022-10-12,2022,10,12,Wednesday
4085,belt,65.0,29-06-2023,1.3,credit card,2023-06-29,2023,6,29,Thursday
4065,wallet,39.0,14-12-2022,2.2,cash,2022-12-14,2022,12,14,Wednesday
4027,t-shirt,38.0,26-05-2023,2.8,cash,2023-05-26,2023,5,26,Friday
3970,boots,183.0,07-06-2023,3.2,credit card,2023-06-07,2023,6,7,Wednesday
3973,blazer,144.0,04-09-2023,4.1,cash,2023-09-04,2023,9,4,Monday
4052,dress,21.0,21-10-2022,1.9,cash,2022-10-21,2022,10,21,Friday
4045,flannel shirt,163.0,15-03-2023,2.3,cash,2023-03-15,2023,3,15,Wednesday
4072,cardigan,,24-04-2023,1.4,credit card,2023-04-24,2023,4,24,Monday
4081,wallet,64.0,22-02-2023,3.4,credit card,2023-02-22,2023,2,22,Wednesday
4085,polo shirt,75.0,24-04-2023,1.6,credit card,2023-04-24,2023,4,24,Monday
4091,bowtie,40.0,27-11-2022,4.1,cash,2022-11-27,2022,11,27,Sunday
3988,blouse,,17-09-2023,4.4,credit card,2023-09-17,2023,9,17,Sunday
4077,sunglasses,54.0,04-05-2023,1.6,cash,2023-05-04,2023,5,4,Thursday
4093,kimono,,30-10-2022,4.9,cash,2022-10-30,2022,10,30,Sunday
4093,tank top,68.0,01-06-2023,4.2,cash,2023-06-01,2023,6,1,Thursday
4031,leggings,181.0,13-05-2023,2.1,cash,2023-05-13,2023,5,13,Saturday
4072,flannel shirt,28.0,07-12-2022,2.9,cash,2022-12-07,2022,12,7,Wednesday
4115,raincoat,199.0,20-04-2023,2.2,credit card,2023-04-20,2023,4,20,Thursday
4051,loafers,,23-02-2023,2.3,credit card,2023-02-23,2023,2,23,Thursday
3973,polo shirt,,21-01-2023,4.0,credit card,2023-01-21,2023,1,21,Saturday
4005,trench coat,90.0,29-09-2023,2.7,credit card,2023-09-29,2023,9,29,Friday
4074,scarf,156.0,28-06-2023,2.7,credit card,2023-06-28,2023,6,28,Wednesday
3979,tank top,173.0,01-04-2023,2.6,credit card,2023-04-01,2023,4,1,Saturday
3977,skirt,39.0,07-10-2022,2.4,credit card,2022-10-07,2022,10,7,Friday
4057,wallet,93.0,09-10-2022,4.9,cash,2022-10-09,2022,10,9,Sunday
4002,dress,,22-07-2023,1.1,credit card,2023-07-22,2023,7,22,Saturday
4030,boots,127.0,17-03-2023,1.8,cash,2023-03-17,2023,3,17,Friday
3976,dress,102.0,26-01-2023,2.2,cash,2023-01-26,2023,1,26,Thursday
3984,socks,,27-05-2023,2.3,cash,2023-05-27,2023,5,27,Saturday
3999,pants,72.0,29-12-2022,2.3,credit card,2022-12-29,2022,12,29,Thursday
4027,blazer,112.0,12-01-2023,1.8,credit card,2023-01-12,2023,1,12,Thursday
3985,scarf,111.0,17-02-2023,3.0,credit card,2023-02-17,2023,2,17,Friday
3994,blouse,200.0,06-05-2023,1.4,credit card,2023-05-06,2023,5,6,Saturday
4084,loafers,95.0,17-11-2022,2.3,credit card,2022-11-17,2022,11,17,Thursday
3995,sun hat,29.0,17-05-2023,3.9,cash,2023-05-17,2023,5,17,Wednesday
4009,scarf,39.0,07-05-2023,4.9,credit card,2023-05-07,2023,5,7,Sunday
4090,slippers,59.0,04-09-2023,3.0,cash,2023-09-04,2023,9,4,Monday
4117,raincoat,99.0,16-12-2022,3.8,credit card,2022-12-16,2022,12,16,Friday
3962,sneakers,175.0,24-01-2023,2.9,cash,2023-01-24,2023,1,24,Tuesday
4032,blouse,70.0,11-09-2023,3.4,cash,2023-09-11,2023,9,11,Monday
4063,camisole,,27-11-2022,1.4,credit card,2022-11-27,2022,11,27,Sunday
4095,flip-flops,54.0,15-01-2023,2.1,credit card,2023-01-15,2023,1,15,Sunday
3990,belt,177.0,11-01-2023,4.7,credit card,2023-01-11,2023,1,11,Wednesday
4078,jacket,,30-04-2023,1.5,credit card,2023-04-30,2023,4,30,Sunday
4045,sun hat,170.0,29-11-2022,2.3,credit card,2022-11-29,2022,11,29,Tuesday
4064,sandals,154.0,08-10-2022,2.7,cash,2022-10-08,2022,10,8,Saturday
4070,sandals,124.0,27-08-2023,1.6,cash,2023-08-27,2023,8,27,Sunday
4122,pajamas,154.0,14-08-2023,1.8,credit card,2023-08-14,2023,8,14,Monday
3962,backpack,169.0,11-02-2023,3.0,credit card,2023-02-11,2023,2,11,Saturday
4031,coat,170.0,23-02-2023,3.3,cash,2023-02-23,2023,2,23,Thursday
4005,vest,122.0,01-10-2023,2.0,cash,2023-10-01,2023,10,1,Sunday
3973,overalls,,18-11-2022,2.2,cash,2022-11-18,2022,11,18,Friday
3962,hoodie,87.0,12-05-2023,3.0,cash,2023-05-12,2023,5,12,Friday
4016,sandals,161.0,04-03-2023,1.3,cash,2023-03-04,2023,3,4,Saturday
4090,umbrella,,11-12-2022,3.8,cash,2022-12-11,2022,12,11,Sunday
4122,belt,89.0,12-01-2023,4.4,credit card,2023-01-12,2023,1,12,Thursday
4042,tank top,19.0,21-11-2022,2.8,cash,2022-11-21,2022,11,21,Monday
4062,pants,,19-04-2023,1.7,credit card,2023-04-19,2023,4,19,Wednesday
4105,polo shirt,29.0,29-03-2023,2.8,cash,2023-03-29,2023,3,29,Wednesday
4044,scarf,33.0,20-02-2023,3.7,credit card,2023-02-20,2023,2,20,Monday
4122,jacket,139.0,26-02-2023,2.0,credit card,2023-02-26,2023,2,26,Sunday
4040,handbag,158.0,30-11-2022,1.1,cash,2022-11-30,2022,11,30,Wednesday
4081,camisole,199.0,10-01-2023,2.6,cash,2023-01-10,2023,1,10,Tuesday
4108,sneakers,125.0,25-05-2023,2.9,cash,2023-05-25,2023,5,25,Thursday
4092,handbag,156.0,01-01-2023,3.0,credit card,2023-01-01,2023,1,1,Sunday
4097,tank top,92.0,27-05-2023,4.7,cash,2023-05-27,2023,5,27,Saturday
4070,backpack,138.0,30-05-2023,1.1,cash,2023-05-30,2023,5,30,Tuesday
4074,socks,,04-09-2023,1.1,cash,2023-09-04,2023,9,4,Monday
4034,romper,,18-04-2023,4.2,cash,2023-04-18,2023,4,18,Tuesday
4102,swimsuit,,26-06-2023,3.0,credit card,2023-06-26,2023,6,26,Monday
3990,sunglasses,97.0,05-04-2023,3.5,cash,2023-04-05,2023,4,5,Wednesday
4035,wallet,31.0,03-06-2023,3.3,cash,2023-06-03,2023,6,3,Saturday
4000,backpack,54.0,05-05-2023,4.1,cash,2023-05-05,2023,5,5,Friday
4023,trench coat,,18-10-2022,4.2,credit card,2022-10-18,2022,10,18,Tuesday
4015,loafers,122.0,06-05-2023,1.4,cash,2023-05-06,2023,5,6,Saturday
4080,coat,166.0,21-09-2023,3.4,credit card,2023-09-21,2023,9,21,Thursday
4052,tie,,16-01-2023,4.0,credit card,2023-01-16,2023,1,16,Monday
4030,pants,82.0,07-02-2023,2.7,cash,2023-02-07,2023,2,7,Tuesday
3969,leggings,96.0,07-08-2023,2.8,cash,2023-08-07,2023,8,7,Monday
3994,belt,23.0,28-02-2023,4.0,credit card,2023-02-28,2023,2,28,Tuesday
4047,pajamas,175.0,02-01-2023,1.3,cash,2023-01-02,2023,1,2,Monday
4029,jeans,94.0,17-08-2023,2.4,cash,2023-08-17,2023,8,17,Thursday
4073,loafers,,25-10-2022,3.8,credit card,2022-10-25,2022,10,25,Tuesday
3999,boots,82.0,21-02-2023,2.7,cash,2023-02-21,2023,2,21,Tuesday
4115,jacket,178.0,09-05-2023,3.0,credit card,2023-05-09,2023,5,9,Tuesday
3998,sneakers,164.0,06-11-2022,1.0,credit card,2022-11-06,2022,11,6,Sunday
4094,shorts,95.0,01-06-2023,1.1,credit card,2023-06-01,2023,6,1,Thursday
4030,polo shirt,,18-03-2023,2.7,cash,2023-03-18,2023,3,18,Saturday
4003,shorts,99.0,25-03-2023,1.9,credit card,2023-03-25,2023,3,25,Saturday
4001,umbrella,177.0,22-11-2022,2.3,cash,2022-11-22,2022,11,22,Tuesday
3996,sun hat,110.0,20-06-2023,3.7,credit card,2023-06-20,2023,6,20,Tuesday
3998,tie,,10-07-2023,3.3,credit card,2023-07-10,2023,7,10,Monday
4017,jacket,31.0,15-05-2023,4.5,cash,2023-05-15,2023,5,15,Monday
3986,trousers,106.0,12-10-2022,1.6,credit card,2022-10-12,2022,10,12,Wednesday
3967,handbag,94.0,15-11-2022,1.8,cash,2022-11-15,2022,11,15,Tuesday
4038,hoodie,181.0,12-06-2023,1.1,credit card,2023-06-12,2023,6,12,Monday
4104,swimsuit,199.0,15-08-2023,4.4,cash,2023-08-15,2023,8,15,Tuesday
3989,trousers,144.0,13-08-2023,3.2,credit card,2023-08-13,2023,8,13,Sunday
4069,jumpsuit,,18-07-2023,2.3,cash,2023-07-18,2023,7,18,Tuesday
4023,sneakers,140.0,06-01-2023,1.9,cash,2023-01-06,2023,1,6,Friday
4051,pants,102.0,29-12-2022,2.2,cash,2022-12-29,2022,12,29,Thursday
4004,gloves,64.0,04-03-2023,2.1,credit card,2023-03-04,2023,3,4,Saturday
4009,sneakers,134.0,24-09-2023,1.9,credit card,2023-09-24,2023,9,24,Sunday
4100,t-shirt,,03-01-2023,1.5,credit card,2023-01-03,2023,1,3,Tuesday
3965,skirt,49.0,23-10-2022,2.8,cash,2022-10-23,2022,10,23,Sunday
4038,pajamas,,27-12-2022,2.5,credit card,2022-12-27,2022,12,27,Tuesday
4045,gloves,35.0,25-02-2023,4.0,cash,2023-02-25,2023,2,25,Saturday
3994,pajamas,148.0,15-07-2023,2.5,credit card,2023-07-15,2023,7,15,Saturday
4052,skirt,144.0,22-01-2023,2.6,credit card,2023-01-22,2023,1,22,Sunday
4071,shorts,,17-05-2023,2.5,cash,2023-05-17,2023,5,17,Wednesday
4095,hat,168.0,08-03-2023,1.4,credit card,2023-03-08,2023,3,8,Wednesday
3998,flannel shirt,,15-02-2023,4.7,cash,2023-02-15,2023,2,15,Wednesday
4093,camisole,51.0,15-02-2023,1.5,cash,2023-02-15,2023,2,15,Wednesday
4034,blazer,,10-11-2022,1.5,credit card,2022-11-10,2022,11,10,Thursday
3988,slippers,169.0,13-06-2023,3.4,credit card,2023-06-13,2023,6,13,Tuesday
3963,kimono,52.0,27-12-2022,2.3,cash,2022-12-27,2022,12,27,Tuesday
4060,skirt,21.0,22-01-2023,4.9,credit card,2023-01-22,2023,1,22,Sunday
4084,flannel shirt,183.0,16-02-2023,2.4,credit card,2023-02-16,2023,2,16,Thursday
3994,raincoat,123.0,27-03-2023,1.4,cash,2023-03-27,2023,3,27,Monday
4074,tank top,124.0,09-05-2023,1.0,cash,2023-05-09,2023,5,9,Tuesday
4038,sunglasses,71.0,22-03-2023,2.6,credit card,2023-03-22,2023,3,22,Wednesday
3996,cardigan,130.0,10-01-2023,2.4,cash,2023-01-10,2023,1,10,Tuesday
3958,sun hat,59.0,15-06-2023,4.3,credit card,2023-06-15,2023,6,15,Thursday
4096,sneakers,156.0,19-04-2023,4.4,cash,2023-04-19,2023,4,19,Wednesday
4086,loafers,128.0,22-07-2023,5.0,credit card,2023-07-22,2023,7,22,Saturday
4041,skirt,107.0,09-02-2023,3.0,credit card,2023-02-09,2023,2,9,Thursday
4122,sweater,117.0,19-05-2023,2.6,credit card,2023-05-19,2023,5,19,Friday
4032,coat,61.0,20-07-2023,4.8,cash,2023-07-20,2023,7,20,Thursday
4078,leggings,45.0,07-10-2022,3.6,credit card,2022-10-07,2022,10,7,Friday
4031,tunic,23.0,25-12-2022,1.6,credit card,2022-12-25,2022,12,25,Sunday
4103,pajamas,105.0,03-04-2023,3.3,credit card,2023-04-03,2023,4,3,Monday
3994,hat,36.0,01-03-2023,1.6,credit card,2023-03-01,2023,3,1,Wednesday
4101,raincoat,142.0,03-07-2023,4.0,credit card,2023-07-03,2023,7,3,Monday
4070,poncho,82.0,09-04-2023,3.0,cash,2023-04-09,2023,4,9,Sunday
4043,umbrella,,25-01-2023,4.5,cash,2023-01-25,2023,1,25,Wednesday
3985,polo shirt,,13-04-2023,2.5,cash,2023-04-13,2023,4,13,Thursday
4079,sun hat,141.0,11-12-2022,1.6,credit card,2022-12-11,2022,12,11,Sunday
3967,loafers,,04-05-2023,4.7,cash,2023-05-04,2023,5,4,Thursday
3992,vest,66.0,15-07-2023,4.0,cash,2023-07-15,2023,7,15,Saturday
4098,onesie,99.0,19-07-2023,1.7,cash,2023-07-19,2023,7,19,Wednesday
3986,slippers,116.0,23-10-2022,1.4,cash,2022-10-23,2022,10,23,Sunday
4035,blouse,,22-02-2023,3.0,cash,2023-02-22,2023,2,22,Wednesday
3963,sandals,70.0,19-09-2023,3.5,cash,2023-09-19,2023,9,19,Tuesday
4059,t-shirt,30.0,29-05-2023,2.1,cash,2023-05-29,2023,5,29,Monday
4115,umbrella,17.0,29-12-2022,4.1,cash,2022-12-29,2022,12,29,Thursday
4013,trench coat,35.0,11-01-2023,4.6,cash,2023-01-11,2023,1,11,Wednesday
4071,romper,176.0,23-06-2023,3.0,cash,2023-06-23,2023,6,23,Friday
4048,pants,47.0,12-05-2023,4.7,cash,2023-05-12,2023,5,12,Friday
3980,wallet,,28-09-2023,3.0,cash,2023-09-28,2023,9,28,Thursday
4040,blouse,130.0,15-02-2023,3.4,credit card,2023-02-15,2023,2,15,Wednesday
3971,pants,45.0,03-11-2022,1.6,cash,2022-11-03,2022,11,3,Thursday
4112,pajamas,130.0,01-09-2023,3.0,credit card,2023-09-01,2023,9,1,Friday
4121,sunglasses,11.0,08-10-2022,1.4,cash,2022-10-08,2022,10,8,Saturday
4006,poncho,14.0,03-10-2022,1.4,cash,2022-10-03,2022,10,3,Monday
4106,sneakers,48.0,02-08-2023,4.9,cash,2023-08-02,2023,8,2,Wednesday
4091,sweater,196.0,24-03-2023,3.1,cash,2023-03-24,2023,3,24,Friday
4013,camisole,118.0,26-01-2023,3.4,cash,2023-01-26,2023,1,26,Thursday
4028,handbag,,15-06-2023,2.2,cash,2023-06-15,2023,6,15,Thursday
4007,swimsuit,87.0,23-03-2023,4.6,cash,2023-03-23,2023,3,23,Thursday
3962,romper,,18-08-2023,3.6,credit card,2023-08-18,2023,8,18,Friday
3978,jumpsuit,173.0,11-03-2023,3.5,cash,2023-03-11,2023,3,11,Saturday
4094,boots,127.0,05-06-2023,2.9,credit card,2023-06-05,2023,6,5,Monday
4071,umbrella,,16-02-2023,4.4,cash,2023-02-16,2023,2,16,Thursday
3979,loafers,137.0,30-12-2022,1.9,credit card,2022-12-30,2022,12,30,Friday
4088,tie,14.0,17-11-2022,4.8,credit card,2022-11-17,2022,11,17,Thursday
4057,romper,157.0,20-04-2023,1.3,credit card,2023-04-20,2023,4,20,Thursday
4006,overalls,46.0,21-02-2023,3.0,cash,2023-02-21,2023,2,21,Tuesday
4082,hat,10.0,30-01-2023,4.5,cash,2023-01-30,2023,1,30,Monday
4038,bowtie,71.0,15-03-2023,1.9,cash,2023-03-15,2023,3,15,Wednesday
4111,raincoat,57.0,31-07-2023,3.6,credit card,2023-07-31,2023,7,31,Monday
4111,overalls,31.0,06-08-2023,4.9,credit card,2023-08-06,2023,8,6,Sunday
4087,trench coat,102.0,10-10-2022,3.1,cash,2022-10-10,2022,10,10,Monday
3971,cardigan,,18-10-2022,4.5,cash,2022-10-18,2022,10,18,Tuesday
4049,sneakers,139.0,26-07-2023,1.5,credit card,2023-07-26,2023,7,26,Wednesday
4058,belt,139.0,22-01-2023,3.6,cash,2023-01-22,2023,1,22,Sunday
3994,flannel shirt,109.0,03-06-2023,4.7,credit card,2023-06-03,2023,6,3,Saturday
4066,romper,21.0,02-07-2023,3.0,cash,2023-07-02,2023,7,2,Sunday
4051,gloves,105.0,10-11-2022,2.5,credit card,2022-11-10,2022,11,10,Thursday
4055,blazer,14.0,13-02-2023,3.0,cash,2023-02-13,2023,2,13,Monday
4052,handbag,27.0,11-09-2023,1.7,cash,2023-09-11,2023,9,11,Monday
3960,hoodie,197.0,08-05-2023,1.1,cash,2023-05-08,2023,5,8,Monday
4029,blazer,36.0,27-10-2022,1.6,cash,2022-10-27,2022,10,27,Thursday
4045,tie,198.0,07-03-2023,3.3,cash,2023-03-07,2023,3,7,Tuesday
4046,jumpsuit,44.0,09-06-2023,2.4,cash,2023-06-09,2023,6,9,Friday
4035,leggings,,29-08-2023,4.3,credit card,2023-08-29,2023,8,29,Tuesday
4071,hoodie,174.0,23-08-2023,2.8,credit card,2023-08-23,2023,8,23,Wednesday
4100,handbag,,30-04-2023,3.5,credit card,2023-04-30,2023,4,30,Sunday
3979,hoodie,128.0,19-11-2022,1.5,credit card,2022-11-19,2022,11,19,Saturday
4012,jacket,132.0,01-03-2023,4.1,cash,2023-03-01,2023,3,1,Wednesday
4070,camisole,44.0,23-01-2023,2.3,cash,2023-01-23,2023,1,23,Monday
4063,boots,,23-05-2023,2.0,credit card,2023-05-23,2023,5,23,Tuesday
4070,hoodie,127.0,17-06-2023,2.9,credit card,2023-06-17,2023,6,17,Saturday
4030,coat,,26-06-2023,3.7,cash,2023-06-26,2023,6,26,Monday
3998,sunglasses,61.0,13-02-2023,2.4,credit card,2023-02-13,2023,2,13,Monday
4065,sweater,90.0,20-02-2023,1.3,cash,2023-02-20,2023,2,20,Monday
4063,hoodie,141.0,18-01-2023,3.6,credit card,2023-01-18,2023,1,18,Wednesday
3992,poncho,149.0,24-05-2023,1.5,cash,2023-05-24,2023,5,24,Wednesday
4107,cardigan,19.0,28-10-2022,2.8,credit card,2022-10-28,2022,10,28,Friday
4110,sun hat,58.0,22-04-2023,3.2,cash,2023-04-22,2023,4,22,Saturday
3979,kimono,22.0,12-04-2023,4.5,credit card,2023-04-12,2023,4,12,Wednesday
3993,t-shirt,94.0,13-11-2022,2.7,cash,2022-11-13,2022,11,13,Sunday
4010,belt,104.0,06-07-2023,1.3,credit card,2023-07-06,2023,7,6,Thursday
4034,umbrella,112.0,21-05-2023,3.0,credit card,2023-05-21,2023,5,21,Sunday
4078,trench coat,108.0,31-08-2023,4.8,credit card,2023-08-31,2023,8,31,Thursday
4091,camisole,57.0,30-03-2023,1.8,cash,2023-03-30,2023,3,30,Thursday
4042,blouse,137.0,02-05-2023,1.9,credit card,2023-05-02,2023,5,2,Tuesday
3973,onesie,142.0,10-02-2023,3.0,cash,2023-02-10,2023,2,10,Friday
4108,kimono,31.0,02-05-2023,2.4,cash,2023-05-02,2023,5,2,Tuesday
4053,trench coat,30.0,29-05-2023,1.6,cash,2023-05-29,2023,5,29,Monday
3979,umbrella,56.0,08-12-2022,3.1,credit card,2022-12-08,2022,12,8,Thursday
3958,umbrella,92.0,14-09-2023,2.5,credit card,2023-09-14,2023,9,14,Thursday
4061,polo shirt,,18-04-2023,4.8,cash,2023-04-18,2023,4,18,Tuesday
